id;idcor;authors;year;ref;doi;url;experiment.type;condition;stress;location;nb.site;names.s1;names.s2;names.s3;names.s4;names.s5;trace;lat.dms.s1;lat.dir.s1;long.dms.s1;long.dir.s1;lat.dms.s2;lat.dir.s2;long.dms.s2;long.dir.s2;lat.dms.s3;lat.dir.s3;long.dms.s3;long.dir.s3;lat.dms.s4;lat.dir.s4;long.dms.s4;long.dir.s4;lat.dms.s5;lat.dir.s5;long.dms.s5;long.dir.s5;life.form;veg.sp;veg.type;bio.scale;bio.scale.genera;nb.sp.reported;fitness;RGR.authors;RGR.min.authors;RGR.max.authors;RGR.unit.authors;RGR;RGR.min;RGR.max;RGR.unit;RGR.eq;RGR.dataset;RGR.dataset.period;trait.dataset;Traits.Dataset.period;RGR.stage;trait.stage;stage;stage.reported;stage.simi;trait.size.unit;measure.size;size.min;size.max;size.mean.range;trait.org;trait;trait.def;trait.min;trait.max;trait.unit;sample.size;relation.sign;coef.value.recorded;coef;coef.type
64;427;McCormack.et.al;2012;McCormack.et.al.2012;10.1111/j.1469-8137.2012.04198.x;http://www.ncbi.nlm.nih.gov/pubmed/22686426;common garden;control;unstressed;US_Pennsylvania;1;University;NA;NA;NA;NA;point;40:42:00/N;N;77:57:00/W;W;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;tree;;temperate deciduous forest;intersp;intersp;12;growth;G(Di);6,4;20,7;cm.10yr-1;GR(Di);0,64;2,07;cm.yr-1;Trunk diameter at breast height (DBH) at 10 yr of age was used as an integrative measure of whole-plant growth over 10 yr. T;local;2001-2011;local;2009;adult;adult;adult;y;Sim;A-D;diameter;9,3;20,7;15;Root tissue density;Root tissue density;Root tissue density;0,34;0,75;g.cm-3;12;O;0,16;0,16;Pearson
64;428;McCormack.et.al;2012;McCormack.et.al.2012;10.1111/j.1469-8137.2012.04198.x;http://www.ncbi.nlm.nih.gov/pubmed/22686426;common garden;control;unstressed;US_Pennsylvania;1;University;NA;NA;NA;NA;point;40:42:00/N;N;77:57:00/W;W;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;tree;;temperate deciduous forest;intersp;intersp;12;growth;G(Di);6,4;20,7;cm.10yr-1;GR(Di);0,64;2,07;cm.yr-1;Trunk diameter at breast height (DBH) at 10 yr of age was used as an integrative measure of whole-plant growth over 10 yr. T;local;2001-2011;local;2009;adult;adult;adult;y;Sim;A-D;diameter;9,3;20,7;15;Root Diameter;Root Diameter;Root Diameter;NA;NA;NA;12;O;0,06;0,06;Pearson
64;429;McCormack.et.al;2012;McCormack.et.al.2012;10.1111/j.1469-8137.2012.04198.x;http://www.ncbi.nlm.nih.gov/pubmed/22686426;common garden;control;unstressed;US_Pennsylvania;1;University;NA;NA;NA;NA;point;40:42:00/N;N;77:57:00/W;W;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;tree;;temperate deciduous forest;intersp;intersp;12;growth;G(Di);6,4;20,7;cm.10yr-1;GR(Di);0,64;2,07;cm.yr-1;Trunk diameter at breast height (DBH) at 10 yr of age was used as an integrative measure of whole-plant growth over 10 yr. T;local;2001-2011;local;2009;adult;adult;adult;y;Sim;A-D;diameter;9,3;20,7;15;RootLifeSpan;RootLifeSpan;RootLifeSpan;NA;NA;NA;12;N;-0,58;-0,58;Pearson
64;430;McCormack.et.al;2012;McCormack.et.al.2012;10.1111/j.1469-8137.2012.04198.x;http://www.ncbi.nlm.nih.gov/pubmed/22686426;common garden;control;unstressed;US_Pennsylvania;1;University;NA;NA;NA;NA;point;40:42:00/N;N;77:57:00/W;W;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;tree;;temperate deciduous forest;intersp;intersp;12;growth;G(Di);6,4;20,7;cm.10yr-1;GR(Di);0,64;2,07;cm.yr-1;Trunk diameter at breast height (DBH) at 10 yr of age was used as an integrative measure of whole-plant growth over 10 yr. T;local;2001-2011;local;2009;adult;adult;adult;y;Sim;A-D;diameter;9,3;20,7;15;N:C;N:C;N:C;NA;NA;NA;12;O;-0,39;-0,39;Pearson
64;431;McCormack.et.al;2012;McCormack.et.al.2012;10.1111/j.1469-8137.2012.04198.x;http://www.ncbi.nlm.nih.gov/pubmed/22686426;common garden;control;unstressed;US_Pennsylvania;1;University;NA;NA;NA;NA;point;40:42:00/N;N;77:57:00/W;W;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;tree;;temperate deciduous forest;intersp;intersp;12;growth;G(Di);6,4;20,7;cm.10yr-1;GR(Di);0,64;2,07;cm.yr-1;Trunk diameter at breast height (DBH) at 10 yr of age was used as an integrative measure of whole-plant growth over 10 yr. T;local;2001-2011;local;2009;adult;adult;adult;y;Sim;A-D;diameter;9,3;20,7;15;RR;RR;Rate of root respiration;NA;NA;NA;12;O;-0,34;-0,34;Pearson
64;432;McCormack.et.al;2012;McCormack.et.al.2012;10.1111/j.1469-8137.2012.04198.x;http://www.ncbi.nlm.nih.gov/pubmed/22686426;common garden;control;unstressed;US_Pennsylvania;1;University;NA;NA;NA;NA;point;40:42:00/N;N;77:57:00/W;W;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;tree;;temperate deciduous forest;intersp;intersp;12;growth;G(Di);6,4;20,7;cm.10yr-1;GR(Di);0,64;2,07;cm.yr-1;Trunk diameter at breast height (DBH) at 10 yr of age was used as an integrative measure of whole-plant growth over 10 yr. T;local;2001-2011;local;2009;adult;adult;adult;y;Sim;A-D;diameter;9,3;20,7;15;SRL;SRL;Specific root lenght;NA;NA;NA;12;O;-0,22;-0,22;Pearson
64;433;McCormack.et.al;2012;McCormack.et.al.2012;10.1111/j.1469-8137.2012.04198.x;http://www.ncbi.nlm.nih.gov/pubmed/22686426;common garden;control;unstressed;US_Pennsylvania;1;University;NA;NA;NA;NA;point;40:42:00/N;N;77:57:00/W;W;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;tree;;temperate deciduous forest;intersp;intersp;12;growth;G(Di);6,4;20,7;cm.10yr-1;GR(Di);0,64;2,07;cm.yr-1;Trunk diameter at breast height (DBH) at 10 yr of age was used as an integrative measure of whole-plant growth over 10 yr. T;local;2001-2011;local;2009;adult;adult;adult;y;Sim;A-D;diameter;9,3;20,7;15;Sugars content;Sugars content;Sugars content;NA;NA;NA;12;O;0,16;0,16;Pearson
64;434;McCormack.et.al;2012;McCormack.et.al.2012;10.1111/j.1469-8137.2012.04198.x;http://www.ncbi.nlm.nih.gov/pubmed/22686426;common garden;control;unstressed;US_Pennsylvania;1;University;NA;NA;NA;NA;point;40:42:00/N;N;77:57:00/W;W;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;tree;;temperate deciduous forest;intersp;intersp;12;growth;G(Di);6,4;20,7;cm.10yr-1;GR(Di);0,64;2,07;cm.yr-1;Trunk diameter at breast height (DBH) at 10 yr of age was used as an integrative measure of whole-plant growth over 10 yr. T;local;2001-2011;local;2011;adult;adult;adult;y;Sim;A-D;diameter;9,3;20,7;15;WD;WD;wood density ;0,597;0,923;g.cm-3;12;N;-0,61;-0,61;Pearson
65;435;Moya.and.Tomazello;2008;Moya.and.Tomazello.2008;10.5424/1015;http://revistas.inia.es/index.php/fs/article/view/1015;field_forest plantation;control;unstressed;CostaRica_Northern;30;CostaRica_Northern;NA;NA;NA;NA;transect;10:12:6.2784/N;N;84:09:41.2308/W;W;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;tree;Gmelina arborea;mix;intrasp;intrasp;1;growth;GR(Di);17,9;42,2;mm.yr-1;GR(Di);1,79;4,22;cm.yr-1;GR;local;2008;local;2008;adult;adult;adult;no mature?;Sim;A;stage;NA;NA;NA;WD;WD;wood density;0,13463738;0,172877818;g.cm-3;30;N;-0,47;-0,47;Pearson
66;436;MullerLandau;2004;MullerLandau.2004;10.1111/j.1744-7429.2004.tb00292.x;http://doi.wiley.com/10.1111/j.1744-7429.2004.tb00292.x;field_forest understory;natural;unstressed;Panama;1;Barro Colorado Island;NA;NA;NA;NA;point;9:09:00/N;N;79:51:00/W;W;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;tree;;tropical rain forest;intersp;intersp;65;growth;MeanRGR(Di);0,009;0,211;cm.cm-1.yr-1;RGR(Di);0,009;0,211;cm.cm-1.yr-1;"Growth rate here is the
mean relative growth rate of individuals on the 50 ha plot between 1990 and 1995, calculated as the
difference in the logarithms of the diameters of
mensional measurements divided by the time interval";BCI_Hubbell.et.al.1995;census 1990-1995;local;2004;adult;adult;adult;y;Sim;D;diameter;10;80;10;WD;WD;wood density ;0,304;0,894;g.cm-3;65;N;-0,34;-0,34;Pearson
66;437;MullerLandau;2004;MullerLandau.2004;10.1111/j.1744-7429.2004.tb00292.x;http://doi.wiley.com/10.1111/j.1744-7429.2004.tb00292.x;field_forest understory;natural;unstressed;Panama;1;Barro Colorado Island;NA;NA;NA;NA;point;9:09:00/N;N;79:51:00/W;W;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;tree;;tropical rain forest;intersp;intersp;80;growth;MeanRGR(Di);0,01;0,02;cm.cm-1.yr-1;RGR(Di);0,01;0,02;cm.cm-1.yr-1;"Growth rate here is the
mean relative growth rate of individuals on the 50 ha plot between 1990 and 1995, calculated as the
difference in the logarithms of the diameters of
mensional measurements divided by the time interval";BCI_Hubbell.et.al.1995;census 1990-1995;local;2004;sapling;adult;sapling;y;Diff;D;diameter;1;10;5,5;WD;WD;wood density ;0,303;0,89;g.cm-3;80;N;-0,5;-0,5;Pearson
67;438;Nascimento.et.al;2005;Nascimento.et.al.2005;10.1111/j.1654-1103.2005.tb02405.x;http://doi.wiley.com/10.1111/j.1654-1103.2005.tb02405.x;mix.field.database;natural;unstressed;Brazil;1;landscape of the Biological Dymics of Forest Fragmented Project;NA;NA;NA;NA;point;2:30:00/S;S;60:00:00/W;W;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;tree;;tropical rain forest;intersp;intersp;95;growth;MedianGR(Di);0,25;16;mm.y-1;GR(Di);0,025;1,6;cm.yr-1; increaental growth rates GR= (Di-Df/t);loca;2005;local;2005;adult;adult;adult;y;Sim;D;diameter;10;80;10;MeanDBH;MeanDBH;MeanDBH;NA;NA;NA;95;O;0,17;0,17;CoefRegR
67;439;Nascimento.et.al;2005;Nascimento.et.al.2005;10.1111/j.1654-1103.2005.tb02405.x;http://doi.wiley.com/10.1111/j.1654-1103.2005.tb02405.x;mix.field.database;natural;unstressed;Brazil;1;landscape of the Biological Dymics of Forest Fragmented Project;NA;NA;NA;NA;point;2:30:00/S;S;60:00:00/W;W;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;tree;;tropical rain forest;intersp;intersp;95;growth;MedianGR(Di);0,25;16;mm.y-1;GR(Di);0,025;1,6;cm.yr-1; increaental growth rates GR= (Di-Df/t);local;2005;from Fearnside 1997  and other survey;1997;adult;adult;adult;y;Sim;D;diameter;10;80;10;WD;WD;wood density ;0,4;1,1;g.cm-3;95;N;-0,35;-0,35;CoefRegR
68;440;Osone.et.al;2008;Osone.et.al.2008;10.1111/j.1469-8137.2008.02476.x;http://www.ncbi.nlm.nih.gov/pubmed/19086290;growth chamber;control;unstressed;Japan_Tsukuba;1;University;NA;NA;NA;NA;point;36:01:00/N;N;140:25:00/E;E;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;mix;;temperate deciduous forest;intersp;intersp;11;growth;RGR(Mi);0,102;0,25;g.g-1.d-1;RGR(Mi);37,23;91,25;g.g-1.yr-1;rowth components were calculated following the classical growth analysis method, in which changes in leaf area and biomass between two harvests are assumed to be exponential (Hunt, 1982). LNP was calculated as (loge(X2) _ loge(X1))/ (X2 _ X1) _ (Y1 _ Y2)/(t2 _ t1) where Xn is total leaf nitrogen, Yn is plant biomass and tn is time at the nth sampling. ;local;2005;local;2008;seedling;seedling;juvenile;y;Sim;A;stage;NA;NA;NA;LMR;LMR;leaf mass ratio leaf mass:plant mass;0,504;0,684;g.g-1;11;O;0,5;0,5;CoefCorR
68;441;Osone.et.al;2008;Osone.et.al.2008;10.1111/j.1469-8137.2008.02476.x;http://www.ncbi.nlm.nih.gov/pubmed/19086290;growth chamber;control;unstressed;Japan_Tsukuba;1;University;NA;NA;NA;NA;point;36:01:00/N;N;140:25:00/E;E;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;mix;;temperate deciduous forest;intersp;intersp;11;growth;RGR(Mi);0,102;0,25;g.g-1.d-1;RGR(Mi);37,23;91,25;g.g-1.yr-1;rowth components were calculated following the classical growth analysis method, in which changes in leaf area and biomass between two harvests are assumed to be exponential (Hunt, 1982). LNP was calculated as (loge(X2) _ loge(X1))/ (X2 _ X1) _ (Y1 _ Y2)/(t2 _ t1) where Xn is total leaf nitrogen, Yn is plant biomass and tn is time at the nth sampling. ;local;2005;local;2008;seedling;seedling;juvenile;y;Sim;A;stage;NA;NA;NA;LeafNP;LeafNP;Leaf nitrogen productivity rate drymassincrease:leafnitrogen;NA;NA;NA;11;P;0,82;0,82;CoefCorR
68;442;Osone.et.al;2008;Osone.et.al.2008;10.1111/j.1469-8137.2008.02476.x;http://www.ncbi.nlm.nih.gov/pubmed/19086290;growth chamber;control;unstressed;Japan_Tsukuba;1;University;NA;NA;NA;NA;point;36:01:00/N;N;140:25:00/E;E;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;mix;;temperate deciduous forest;intersp;intersp;11;growth;RGR(Mi);0,102;0,25;g.g-1.d-1;RGR(Mi);37,23;91,25;g.g-1.yr-1;rowth components were calculated following the classical growth analysis method, in which changes in leaf area and biomass between two harvests are assumed to be exponential (Hunt, 1982). LNP was calculated as (loge(X2) _ loge(X1))/ (X2 _ X1) _ (Y1 _ Y2)/(t2 _ t1) where Xn is total leaf nitrogen, Yn is plant biomass and tn is time at the nth sampling. ;local;2005;local;2008;seedling;seedling;juvenile;y;Sim;A;stage;NA;NA;NA;Narea;Narea;leaf nitrogen content per area;1,37;1,91;g.m-2;11;O;0,06;0,06;CoefCorR
68;443;Osone.et.al;2008;Osone.et.al.2008;10.1111/j.1469-8137.2008.02476.x;http://www.ncbi.nlm.nih.gov/pubmed/19086290;growth chamber;control;unstressed;Japan_Tsukuba;1;University;NA;NA;NA;NA;point;36:01:00/N;N;140:25:00/E;E;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;mix;;temperate deciduous forest;intersp;intersp;11;growth;RGR(Mi);0,102;0,25;g.g-1.d-1;RGR(Mi);37,23;91,25;g.g-1.yr-1;rowth components were calculated following the classical growth analysis method, in which changes in leaf area and biomass between two harvests are assumed to be exponential (Hunt, 1982). LNP was calculated as (loge(X2) _ loge(X1))/ (X2 _ X1) _ (Y1 _ Y2)/(t2 _ t1) where Xn is total leaf nitrogen, Yn is plant biomass and tn is time at the nth sampling. ;local;2005;local;2008;seedling;seedling;juvenile;y;Sim;A;stage;NA;NA;NA;NARarea;NARarea;Rate of dry mass increment per unit leaf area;5,7;10,9;g.m-2.d-1;11;P;0,66;0,66;CoefCorR
68;444;Osone.et.al;2008;Osone.et.al.2008;10.1111/j.1469-8137.2008.02476.x;http://www.ncbi.nlm.nih.gov/pubmed/19086290;growth chamber;control;unstressed;Japan_Tsukuba;1;University;NA;NA;NA;NA;point;36:01:00/N;N;140:25:00/E;E;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;mix;;temperate deciduous forest;intersp;intersp;11;growth;RGR(Mi);0,102;0,25;g.g-1.d-1;RGR(Mi);37,23;91,25;g.g-1.yr-1;rowth components were calculated following the classical growth analysis method, in which changes in leaf area and biomass between two harvests are assumed to be exponential (Hunt, 1982). LNP was calculated as (loge(X2) _ loge(X1))/ (X2 _ X1) _ (Y1 _ Y2)/(t2 _ t1) where Xn is total leaf nitrogen, Yn is plant biomass and tn is time at the nth sampling. ;local;2005;local;2008;seedling;seedling;juvenile;y;Sim;A;stage;NA;NA;NA;Specific absorption rate;Specific absorption rate;Specific absorption rate;NA;NA;NA;11;P;0,95;0,95;CoefCorR
68;445;Osone.et.al;2008;Osone.et.al.2008;10.1111/j.1469-8137.2008.02476.x;http://www.ncbi.nlm.nih.gov/pubmed/19086290;growth chamber;control;unstressed;Japan_Tsukuba;1;University;NA;NA;NA;NA;point;36:01:00/N;N;140:25:00/E;E;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;mix;;temperate deciduous forest;intersp;intersp;11;growth;RGR(Mi);0,102;0,25;g.g-1.d-1;RGR(Mi);37,23;91,25;g.g-1.yr-1;rowth components were calculated following the classical growth analysis method, in which changes in leaf area and biomass between two harvests are assumed to be exponential (Hunt, 1982). LNP was calculated as (loge(X2) _ loge(X1))/ (X2 _ X1) _ (Y1 _ Y2)/(t2 _ t1) where Xn is total leaf nitrogen, Yn is plant biomass and tn is time at the nth sampling. ;local;2005;local;2008;seedling;seedling;juvenile;y;Sim;A;stage;NA;NA;NA;SLA;SLA;Specific leaf area;247;468;cm2.g-1;11;P;0,74;0,74;CoefCorR
69;446;Osunkoya.et.al;1994;Osunkoya.et.al.1994;10.2307/2261394;http://www.jstor.org/stable/2261394;shadehouse;L_low;stressed;Australia_NorthQueensland;1;Tropical Forest Research Center;NA;NA;NA;NA;point;17:17:00/S;S;145:34:00/E;E;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;tree;;tropical rain forest;intersp;intersp;12;growth;RGR(Wi);0,079;0,24;g.g.month-1;RGR(Mi);0,948;2,88;g.g-1.yr-1;RGR=(ln W2-ln W1)/(T2-T1 );local;1994;local;1994;seedling;seedling;juvenile;y;Sim;A-H;age;1,25;1,25;1,25;LAR;LAR;Leaf area ratio, leaf area:plant mass;8,73;33,901;m2.kg-1;11;O;0,13;0,13;Pearson
69;447;Osunkoya.et.al;1994;Osunkoya.et.al.1994;10.2307/2261394;http://www.jstor.org/stable/2261394;shadehouse;L_low;stressed;Australia_NorthQueensland;1;Tropical Forest Research Center;NA;NA;NA;NA;point;17:17:00/S;S;145:34:00/E;E;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;tree;;tropical rain forest;intersp;intersp;12;growth;RGR(Wi);0,079;0,24;g.g.month-1;RGR(Mi);0,948;2,88;g.g-1.yr-1;RGR=(ln W2-ln W1)/(T2-T1 );local;1994;local;1994;seedling;seedling;juvenile;y;Sim;A-H;age;1,25;1,25;1,25;LMR;LMR;leaf mass ratio leaf mass:plant mass;0,412;0,609;g.g-1;11;O;0,24;0,24;Pearson
69;448;Osunkoya.et.al;1994;Osunkoya.et.al.1994;10.2307/2261394;http://www.jstor.org/stable/2261394;shadehouse;L_low;stressed;Australia_NorthQueensland;1;Tropical Forest Research Center;NA;NA;NA;NA;point;17:17:00/S;S;145:34:00/E;E;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;tree;;tropical rain forest;intersp;intersp;12;growth;RGR(Wi);0,079;0,24;g.g.month-1;RGR(Mi);0,948;2,88;g.g-1.yr-1;RGR=(ln W2-ln W1)/(T2-T1 );local;1994;local;1994;seedling;seedling;juvenile;y;Sim;A-H;age;1,25;1,25;1,25;NARarea;NARarea;Rate of dry mass increment per unit leaf area;0,333333333;1,666666667;g.m-2.d-1;11;P;0,64;0,64;Pearson
69;449;Osunkoya.et.al;1994;Osunkoya.et.al.1994;10.2307/2261394;http://www.jstor.org/stable/2261394;shadehouse;L_low;stressed;Australia_NorthQueensland;1;Tropical Forest Research Center;NA;NA;NA;NA;point;17:17:00/S;S;145:34:00/E;E;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;tree;;tropical rain forest;intersp;intersp;12;growth;RGR(Wi);0,079;0,24;g.g.month-1;RGR(Mi);0,948;2,88;g.g-1.yr-1;RGR=(ln W2-ln W1)/(T2-T1 );local;1994;local;1994;seedling;seedling;juvenile;y;Sim;A-H;age;1,25;1,25;1,25;Root:Shoot;Root:Shoot;Root shoot ratio;0,12;0,399;g.g-1;11;O;0,06;0,06;Pearson
69;450;Osunkoya.et.al;1994;Osunkoya.et.al.1994;10.2307/2261394;http://www.jstor.org/stable/2261394;shadehouse;L_low;stressed;Australia_NorthQueensland;1;Tropical Forest Research Center;NA;NA;NA;NA;point;17:17:00/S;S;145:34:00/E;E;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;tree;;tropical rain forest;intersp;intersp;12;growth;RGR(Wi);0,079;0,24;g.g.month-1;RGR(Mi);0,948;2,88;g.g-1.yr-1;RGR=(ln W2-ln W1)/(T2-T1 );local;1994;local;1994;seedling;seedling;juvenile;y;Sim;A-H;age;1,25;1,25;1,25;SLA;SLA;Specific leaf area;87,7;179,4;cm2.g-1;11;O;-0,15;-0,15;Pearson
69;451;Osunkoya.et.al;1994;Osunkoya.et.al.1994;10.2307/2261394;http://www.jstor.org/stable/2261394;shadehouse;L_moderate;unstressed;Australia_NorthQueensland;1;Tropical Forest Research Center;NA;NA;NA;NA;point;17:17:00/S;S;145:34:00/E;E;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;tree;;tropical rain forest;intersp;intersp;12;growth;RGR(Wi);0,2;0,364;g.g.month-1;RGR(Mi);2,4;4,368;g.g-1.yr-1;RGR=(ln W2-ln W1)/(T2-T1 );local;1994;local;1994;seedling;seedling;juvenile;y;Sim;A-H;age;1,25;1,25;1,25;LAR;LAR;Leaf area ratio, leaf area:plant mass;3,94;8,43;m2.kg-1;10;P;0,82;0,82;Pearson
69;452;Osunkoya.et.al;1994;Osunkoya.et.al.1994;10.2307/2261394;http://www.jstor.org/stable/2261394;shadehouse;L_moderate;unstressed;Australia_NorthQueensland;1;Tropical Forest Research Center;NA;NA;NA;NA;point;17:17:00/S;S;145:34:00/E;E;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;tree;;tropical rain forest;intersp;intersp;12;growth;RGR(Wi);0,2;0,364;g.g.month-1;RGR(Mi);2,4;4,368;g.g-1.yr-1;RGR=(ln W2-ln W1)/(T2-T1 );local;1994;local;1994;seedling;seedling;juvenile;y;Sim;A-H;age;1,25;1,25;1,25;LMR;LMR;leaf mass ratio leaf mass:plant mass;0,181;0,484;g.g-1;10;O;0,49;0,49;Pearson
69;453;Osunkoya.et.al;1994;Osunkoya.et.al.1994;10.2307/2261394;http://www.jstor.org/stable/2261394;shadehouse;L_moderate;unstressed;Australia_NorthQueensland;1;Tropical Forest Research Center;NA;NA;NA;NA;point;17:17:00/S;S;145:34:00/E;E;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;tree;;tropical rain forest;intersp;intersp;12;growth;RGR(Wi);0,2;0,364;g.g.month-1;RGR(Mi);2,4;4,368;g.g-1.yr-1;RGR=(ln W2-ln W1)/(T2-T1 );local;1994;local;1994;seedling;seedling;juvenile;y;Sim;A-H;age;1,25;1,25;1,25;NARarea;NARarea;Rate of dry mass increment per unit leaf area;2,5;4,166666667;g.m-2.d-1;10;O;0,23;0,23;Pearson
69;454;Osunkoya.et.al;1994;Osunkoya.et.al.1994;10.2307/2261394;http://www.jstor.org/stable/2261394;shadehouse;L_moderate;unstressed;Australia_NorthQueensland;1;Tropical Forest Research Center;NA;NA;NA;NA;point;17:17:00/S;S;145:34:00/E;E;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;tree;;tropical rain forest;intersp;intersp;12;growth;RGR(Wi);0,2;0,364;g.g.month-1;RGR(Mi);2,4;4,368;g.g-1.yr-1;RGR=(ln W2-ln W1)/(T2-T1 );local;1994;local;1994;seedling;seedling;juvenile;y;Sim;A-H;age;1,25;1,25;1,25;Root:Shoot;Root:Shoot;Root shoot ratio;0,235;0,652;g.g-1;10;O;0;0;Pearson
69;455;Osunkoya.et.al;1994;Osunkoya.et.al.1994;10.2307/2261394;http://www.jstor.org/stable/2261394;shadehouse;L_moderate;unstressed;Australia_NorthQueensland;1;Tropical Forest Research Center;NA;NA;NA;NA;point;17:17:00/S;S;145:34:00/E;E;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;tree;;tropical rain forest;intersp;intersp;12;growth;RGR(Wi);0,2;0,364;g.g.month-1;RGR(Mi);2,4;4,368;g.g-1.yr-1;RGR=(ln W2-ln W1)/(T2-T1 );local;1994;local;1994;seedling;seedling;juvenile;y;Sim;A-H;age;1,25;1,25;1,25;SLA;SLA;Specific leaf area;121,11;250,879;cm2.g-1;10;O;-0,3;-0,3;Pearson
69;456;Osunkoya.et.al;1994;Osunkoya.et.al.1994;10.2307/2261394;http://www.jstor.org/stable/2261394;shadehouse;L_high;unstressed;Australia_NorthQueensland;1;Tropical Forest Research Center;NA;NA;NA;NA;point;17:17:00/S;S;145:34:00/E;E;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;tree;;tropical rain forest;intersp;intersp;12;growth;RGR(Wi);0,216;0,435;g.g.month-1;RGR(Mi);2,592;5,22;g.g-1.yr-1;RGR=(ln W2-ln W1)/(T2-T1 );local;1994;local;1994;seedling;seedling;juvenile;y;Sim;A-H;age;1,25;1,25;1,25;LAR;LAR;Leaf area ratio, leaf area:plant mass;1,13;5,74;m2.kg-1;12;O;0,35;0,35;Pearson
69;457;Osunkoya.et.al;1994;Osunkoya.et.al.1994;10.2307/2261394;http://www.jstor.org/stable/2261394;shadehouse;L_high;unstressed;Australia_NorthQueensland;1;Tropical Forest Research Center;NA;NA;NA;NA;point;17:17:00/S;S;145:34:00/E;E;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;tree;;tropical rain forest;intersp;intersp;12;growth;RGR(Wi);0,216;0,435;g.g.month-1;RGR(Mi);2,592;5,22;g.g-1.yr-1;RGR=(ln W2-ln W1)/(T2-T1 );local;1994;local;1994;seedling;seedling;juvenile;y;Sim;A-H;age;1,25;1,25;1,25;LMR;LMR;leaf mass ratio leaf mass:plant mass;0,072;0,425;g.g-1;12;O;0,21;0,21;Pearson
69;458;Osunkoya.et.al;1994;Osunkoya.et.al.1994;10.2307/2261394;http://www.jstor.org/stable/2261394;shadehouse;L_high;unstressed;Australia_NorthQueensland;1;Tropical Forest Research Center;NA;NA;NA;NA;point;17:17:00/S;S;145:34:00/E;E;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;tree;;tropical rain forest;intersp;intersp;12;growth;RGR(Wi);0,216;0,435;g.g.month-1;RGR(Mi);2,592;5,22;g.g-1.yr-1;RGR=(ln W2-ln W1)/(T2-T1 );local;1994;local;1994;seedling;seedling;juvenile;y;Sim;A-H;age;1,25;1,25;1,25;NARarea;NARarea;Rate of dry mass increment per unit leaf area;4,166666667;15,83333333;g.m-2.d-1;12;O;0,48;0,48;Pearson
